open,high,low,close,volume
1664.5799560546875,1665.1700439453125,1664.530029296875,1665.1700439453125,2933
1664.8499755859375,1664.8900146484375,1664.5999755859375,1664.8900146484375,2655
1664.4000244140625,1665.0,1664.3699951171875,1665.0,3762
1663.5899658203125,1664.3299560546875,1663.550048828125,1664.199951171875,4253
1663.3599853515625,1663.6820068359375,1663.3599853515625,1663.6820068359375,1213
1663.239990234375,1664.369873046875,1663.239990234375,1664.369873046875,1242
1663.4599609375,1663.7049560546875,1663.4599609375,1663.7049560546875,964
1663.47998046875,1663.8824462890625,1663.47998046875,1663.47998046875,1391
1664.161376953125,1664.161376953125,1664.161376953125,1664.161376953125,828
1663.9599609375,1663.9599609375,1663.9599609375,1663.9599609375,460
1663.8458251953125,1665.0,1663.8458251953125,1664.6800537109375,3493
1664.760009765625,1664.8408203125,1663.989990234375,1664.0,1264
1664.3800048828125,1665.0400390625,1664.3800048828125,1664.820068359375,1801
1664.30224609375,1664.30224609375,1664.30224609375,1664.30224609375,1301
1664.81005859375,1665.72998046875,1664.43994140625,1664.43994140625,2348
1664.47998046875,1665.4298095703125,1664.47998046875,1665.2099609375,1767
1663.9599609375,1664.0,1663.5699462890625,1663.5699462890625,1850
1663.4400634765625,1663.4400634765625,1663.4400634765625,1663.4400634765625,1082
1664.1500244140625,1664.1500244140625,1663.280029296875,1663.989990234375,2414
1662.3499755859375,1662.800048828125,1662.0699462890625,1662.800048828125,3447
1662.3900146484375,1662.3900146484375,1661.75,1662.06494140625,1794
1663.3499755859375,1663.4840087890625,1662.9100341796875,1663.4840087890625,1802
1664.9300537109375,1664.9300537109375,1663.43994140625,1663.8299560546875,2812
1663.655029296875,1663.9599609375,1663.655029296875,1663.9599609375,1456
1662.85986328125,1663.475830078125,1662.8499755859375,1663.0999755859375,2161
1664.2099609375,1664.2099609375,1663.27001953125,1663.27001953125,2392
1664.114990234375,1664.114990234375,1663.93994140625,1664.0999755859375,1048
1663.7900390625,1663.7900390625,1663.7349853515625,1663.7349853515625,697
1663.68798828125,1664.5799560546875,1663.3284912109375,1664.5799560546875,2213
1663.0799560546875,1664.2099609375,1662.93994140625,1664.2099609375,4043
1662.4400634765625,1663.18896484375,1662.4400634765625,1663.18896484375,2033
1662.82568359375,1662.8800048828125,1662.820556640625,1662.820556640625,750
1663.049560546875,1663.049560546875,1663.049560546875,1663.049560546875,494
1664.9849853515625,1665.010009765625,1663.989990234375,1663.989990234375,3595
1665.0,1665.0,1664.760009765625,1664.760009765625,1461
1665.5247802734375,1665.5699462890625,1665.0,1665.1199951171875,2647
1665.1600341796875,1665.5899658203125,1665.1600341796875,1665.5899658203125,1229
1664.6099853515625,1665.2550048828125,1664.510009765625,1664.8699951171875,1984
1663.719970703125,1665.1099853515625,1663.719970703125,1665.1099853515625,2785
1664.02001953125,1664.02001953125,1662.89013671875,1663.969970703125,1032
1663.9100341796875,1663.9100341796875,1663.9100341796875,1663.9100341796875,222
1663.964599609375,1663.964599609375,1663.964599609375,1663.964599609375,471
1665.0849609375,1665.285400390625,1665.0400390625,1665.0400390625,2777
1665.1199951171875,1665.43505859375,1664.7900390625,1665.02001953125,4466
1664.8681640625,1664.8681640625,1664.8681640625,1664.8681640625,451
1664.8724365234375,1664.8724365234375,1664.8724365234375,1664.8724365234375,641
1665.4000244140625,1665.4000244140625,1664.8900146484375,1664.8900146484375,1344
1664.9599609375,1664.969970703125,1664.3699951171875,1664.3699951171875,2193
1665.27001953125,1665.27001953125,1664.7900390625,1665.219970703125,2279
1664.199951171875,1665.449951171875,1664.199951171875,1665.449951171875,2675
1663.489990234375,1664.010009765625,1663.449951171875,1664.010009765625,2506
1663.31005859375,1663.3299560546875,1663.31005859375,1663.3299560546875,858
1663.0052490234375,1663.35498046875,1662.969970703125,1663.3499755859375,3102
1663.1800537109375,1663.260009765625,1662.56005859375,1662.7957763671875,2113
1662.7452392578125,1662.7452392578125,1662.489990234375,1662.489990234375,784
1662.8199462890625,1663.0400390625,1662.8199462890625,1663.0,2184
1662.5750732421875,1662.5750732421875,1662.5750732421875,1662.5750732421875,652
1661.9178466796875,1662.844970703125,1661.9178466796875,1662.090087890625,2428
1663.3800048828125,1663.3800048828125,1661.8399658203125,1662.1300048828125,5383
1663.375,1663.6290283203125,1663.18994140625,1663.6290283203125,703
1663.405029296875,1663.405029296875,1663.405029296875,1663.405029296875,468
1662.81005859375,1663.3499755859375,1662.655029296875,1663.050048828125,4236
1662.550048828125,1662.81005859375,1662.550048828125,1662.81005859375,1345
1661.949951171875,1662.4337158203125,1661.949951171875,1662.275634765625,1671
1662.02001953125,1662.699951171875,1662.02001953125,1662.52001953125,1190
1662.5400390625,1662.5400390625,1662.3499755859375,1662.52001953125,1441
1662.02001953125,1662.2850341796875,1661.9649658203125,1662.2850341796875,2551
1662.530029296875,1662.5400390625,1661.9200439453125,1661.9300537109375,5566
1663.47998046875,1663.47998046875,1662.949951171875,1663.1600341796875,1895
1662.7518310546875,1663.27001953125,1662.7518310546875,1662.989990234375,2133
1662.6400146484375,1662.6400146484375,1661.97998046875,1661.97998046875,1037
1662.4632568359375,1662.8699951171875,1662.31005859375,1662.31005859375,2615
1662.39501953125,1662.4410400390625,1661.8800048828125,1662.4410400390625,2698
1662.010009765625,1662.010009765625,1661.9300537109375,1661.9300537109375,522
1662.52001953125,1663.0699462890625,1662.52001953125,1663.0699462890625,1891
1662.719970703125,1663.2099609375,1662.0899658203125,1662.8800048828125,3285
1662.6300048828125,1662.6300048828125,1661.780029296875,1662.31005859375,2920
1662.0400390625,1662.6573486328125,1661.6099853515625,1662.3699951171875,3055
1661.4599609375,1661.969970703125,1660.8499755859375,1661.969970703125,1962
1661.2349853515625,1661.9000244140625,1661.2349853515625,1661.4599609375,750
1660.06005859375,1661.2208251953125,1660.06005859375,1661.2208251953125,860
1661.199951171875,1661.5550537109375,1660.5,1661.5550537109375,3635
1661.6800537109375,1661.77001953125,1661.6800537109375,1661.77001953125,750
1662.4200439453125,1662.4200439453125,1661.22998046875,1661.2550048828125,976
1661.72998046875,1662.3299560546875,1661.72998046875,1662.0999755859375,3336
1662.5999755859375,1663.574951171875,1662.3897705078125,1662.3897705078125,4132
1662.1400146484375,1662.25,1661.9599609375,1662.1199951171875,1725
1662.0,1662.467041015625,1661.8699951171875,1662.1199951171875,2796
1661.1700439453125,1661.6671142578125,1661.1700439453125,1661.6671142578125,2308
1661.1610107421875,1661.1610107421875,1660.760009765625,1660.760009765625,1713
1661.3699951171875,1661.699951171875,1661.262939453125,1661.262939453125,810
1660.098388671875,1661.3900146484375,1660.02001953125,1660.760009765625,2207
1661.1949462890625,1661.1949462890625,1659.8499755859375,1659.8499755859375,2261
1661.175048828125,1661.2694091796875,1660.800048828125,1660.9200439453125,203865
1660.739990234375,1660.9599609375,1660.320068359375,1660.760009765625,3410
1661.3658447265625,1661.3658447265625,1660.9000244140625,1660.9000244140625,2685
1660.4482421875,1661.7110595703125,1660.4300537109375,1661.1400146484375,1940
1660.3299560546875,1660.9549560546875,1660.3299560546875,1660.5,202446
1659.02001953125,1660.0,1659.02001953125,1660.0,4257
1659.0,1659.364990234375,1658.85595703125,1659.364990234375,1258
1658.5435791015625,1659.0,1658.5435791015625,1659.0,1477
1659.3900146484375,1659.3900146484375,1658.2701416015625,1658.2701416015625,1862
1659.5574951171875,1659.5574951171875,1659.5574951171875,1659.5574951171875,392
1658.5799560546875,1659.3699951171875,1658.5799560546875,1659.3699951171875,1335
1658.6800537109375,1659.279541015625,1658.6689453125,1658.7952880859375,4266
1658.2813720703125,1658.385986328125,1657.8499755859375,1657.8499755859375,868
1658.8499755859375,1659.0799560546875,1657.66015625,1658.1300048828125,4189
1658.146240234375,1658.5723876953125,1658.146240234375,1658.5723876953125,780
1657.2421875,1658.47998046875,1657.2421875,1658.47998046875,2782
1657.0799560546875,1657.545654296875,1656.5,1656.5,3034
1657.034423828125,1657.034423828125,1657.034423828125,1657.034423828125,610
1656.2099609375,1656.9000244140625,1656.1199951171875,1656.530029296875,1563
1655.9749755859375,1656.030029296875,1655.2701416015625,1656.030029296875,1636
1655.969970703125,1656.530029296875,1655.3199462890625,1655.3199462890625,1744
1656.2099609375,1656.2099609375,1655.5699462890625,1655.9000244140625,2827
1655.967529296875,1655.967529296875,1655.47998046875,1655.81005859375,1101
1656.334716796875,1657.1400146484375,1655.02001953125,1656.1199951171875,3749
1658.0367431640625,1658.0367431640625,1656.18994140625,1656.18994140625,8373
1658.9100341796875,1659.4798583984375,1658.719970703125,1658.719970703125,4039
1658.530029296875,1658.9453125,1658.530029296875,1658.8800048828125,913
1659.030029296875,1659.3800048828125,1658.449951171875,1658.7203369140625,4147
1658.550048828125,1658.7271728515625,1658.0899658203125,1658.7271728515625,1298
1659.280029296875,1659.280029296875,1658.22998046875,1658.55859375,2881
1660.699951171875,1661.22998046875,1659.227783203125,1659.7099609375,1505
1659.792724609375,1660.7950439453125,1659.739990234375,1660.7950439453125,4480
1660.52001953125,1660.8399658203125,1659.8499755859375,1660.10498046875,3426
1660.2099609375,1661.489990234375,1660.18505859375,1661.1500244140625,6145
1660.199951171875,1660.784912109375,1660.010009765625,1660.280029296875,5164
1659.3800048828125,1660.3399658203125,1659.3800048828125,1660.0,6983
1658.9383544921875,1659.3900146484375,1658.9383544921875,1659.010009765625,1573
1658.7508544921875,1659.6800537109375,1658.212646484375,1659.6800537109375,3360
1657.1800537109375,1658.0,1657.1800537109375,1657.703857421875,2283
1656.25,1657.5999755859375,1656.25,1657.4200439453125,3006
1656.0050048828125,1656.425048828125,1656.0050048828125,1656.110107421875,1139
1655.9200439453125,1655.9200439453125,1655.5799560546875,1655.5799560546875,927
1654.8050537109375,1654.8050537109375,1654.5999755859375,1654.5999755859375,1349
1655.0565185546875,1655.375,1654.3599853515625,1654.72998046875,3918
1654.699951171875,1654.699951171875,1654.699951171875,1654.699951171875,434
1654.47998046875,1654.47998046875,1654.364990234375,1654.364990234375,2815
1654.219970703125,1655.300048828125,1653.8800048828125,1655.300048828125,4568
1653.1400146484375,1654.1099853515625,1653.1400146484375,1654.1099853515625,1081
1652.5,1653.050048828125,1652.3199462890625,1653.050048828125,1173
1653.1400146484375,1653.1600341796875,1652.199951171875,1652.5400390625,102601
1652.8499755859375,1653.5106201171875,1652.7301025390625,1653.260009765625,2141
1652.8299560546875,1653.10205078125,1652.16796875,1652.16796875,1111
1652.699951171875,1652.8060302734375,1652.0001220703125,1652.0001220703125,2134
1653.699951171875,1653.7333984375,1653.6949462890625,1653.7333984375,1383
1653.699951171875,1653.699951171875,1653.16015625,1653.16015625,1461
1653.0,1654.0,1653.0,1654.0,1141
1653.4200439453125,1653.9100341796875,1653.0,1653.1787109375,3001
1653.25,1654.4300537109375,1652.5799560546875,1653.5140380859375,7945
1651.3599853515625,1651.3599853515625,1651.3599853515625,1651.3599853515625,1130
1650.010009765625,1650.9000244140625,1650.010009765625,1650.4599609375,1478
1649.5699462890625,1650.6600341796875,1649.5699462890625,1650.3084716796875,1086
1650.050048828125,1652.510009765625,1650.050048828125,1651.9200439453125,7090
1649.4200439453125,1650.0999755859375,1649.4200439453125,1650.0999755859375,1268
1649.989990234375,1649.989990234375,1649.3199462890625,1649.5250244140625,974
1648.1400146484375,1649.3299560546875,1648.1400146484375,1649.3199462890625,1620
1647.4949951171875,1649.3299560546875,1647.4949951171875,1647.97998046875,2011
1647.9415283203125,1647.9415283203125,1647.8199462890625,1647.8199462890625,1204
1650.1099853515625,1650.1099853515625,1648.866943359375,1648.866943359375,5853
1650.4649658203125,1650.5714111328125,1649.81005859375,1649.81005859375,890
1650.8299560546875,1650.8499755859375,1650.0250244140625,1650.0250244140625,1436
1650.6700439453125,1650.6700439453125,1650.6700439453125,1650.6700439453125,785
1651.1600341796875,1651.5477294921875,1650.43994140625,1650.43994140625,2977
1650.0150146484375,1650.949951171875,1650.0150146484375,1650.949951171875,2483
1650.5,1650.8599853515625,1649.8599853515625,1650.2017822265625,3311
1648.85498046875,1650.4100341796875,1648.85498046875,1650.4100341796875,9152
1649.175048828125,1649.4000244140625,1648.81494140625,1648.81494140625,1535
1648.4200439453125,1649.0,1648.14501953125,1649.0,1779
1648.3349609375,1648.6800537109375,1648.3349609375,1648.6800537109375,926
1647.8199462890625,1649.2073974609375,1647.8199462890625,1649.1949462890625,6639
1647.7149658203125,1647.88818359375,1647.128173828125,1647.8399658203125,4082
1646.73046875,1647.6099853515625,1646.73046875,1647.6099853515625,1145
1647.6800537109375,1647.6800537109375,1647.6800537109375,1647.6800537109375,351
1647.0638427734375,1647.31494140625,1646.974365234375,1647.1600341796875,1846
1646.75,1647.1099853515625,1646.75,1647.1099853515625,890
1645.4000244140625,1647.2099609375,1645.4000244140625,1646.7750244140625,3774
1645.0992431640625,1645.27001953125,1645.017578125,1645.017578125,1393
1644.8800048828125,1644.8800048828125,1644.8800048828125,1644.8800048828125,585
1644.6099853515625,1644.6099853515625,1644.050048828125,1644.050048828125,1815
1643.870361328125,1644.8299560546875,1643.8699951171875,1644.7900390625,2227
1644.091552734375,1644.091552734375,1643.9000244140625,1643.9000244140625,819
1642.8673095703125,1643.3299560546875,1642.8673095703125,1642.9163818359375,1257
1644.5,1645.6800537109375,1642.9815673828125,1642.9815673828125,2304
1645.251953125,1645.251953125,1644.18701171875,1644.18701171875,2326
1644.8399658203125,1645.2562255859375,1644.8399658203125,1645.2562255859375,1321
1645.4598388671875,1645.6800537109375,1644.8499755859375,1644.945556640625,2550
1645.6199951171875,1645.62841796875,1645.4000244140625,1645.62841796875,1293
1645.489990234375,1646.550048828125,1645.489990234375,1645.97998046875,1544
1645.0,1645.699951171875,1645.0,1645.699951171875,642
1646.0,1646.56005859375,1645.8699951171875,1646.2008056640625,32719
1645.1400146484375,1645.25,1644.4300537109375,1645.25,1788
1644.800048828125,1645.5699462890625,1644.4300537109375,1644.795654296875,31993
1645.260009765625,1645.260009765625,1645.260009765625,1645.260009765625,102
1646.1500244140625,1646.1500244140625,1645.3321533203125,1645.3321533203125,1941
1645.3699951171875,1645.989990234375,1645.300048828125,1645.300048828125,1403
1646.0999755859375,1646.0999755859375,1645.5450439453125,1645.885009765625,1548
1646.0350341796875,1647.0,1646.0350341796875,1646.66796875,4021
1644.8399658203125,1645.164794921875,1644.324951171875,1645.1600341796875,2076
1643.75,1644.199951171875,1643.75,1644.175048828125,1585
1644.1600341796875,1644.56494140625,1643.7763671875,1644.239990234375,2129
1644.8399658203125,1645.0,1644.3900146484375,1644.6600341796875,2318
1644.1842041015625,1644.2740478515625,1644.1571044921875,1644.2740478515625,1319
1644.5035400390625,1644.5035400390625,1643.300048828125,1644.0572509765625,1413
1643.989990234375,1645.9998779296875,1643.900146484375,1643.900146484375,1700
1644.074951171875,1644.074951171875,1644.030029296875,1644.030029296875,799
1643.16064453125,1645.18994140625,1643.16064453125,1644.02001953125,2653
1643.7115478515625,1643.7298583984375,1643.4517822265625,1643.7298583984375,1641
1645.2998046875,1645.2998046875,1644.199951171875,1644.199951171875,2321
1644.699951171875,1645.21337890625,1643.8499755859375,1644.847900390625,2255
1644.3299560546875,1645.89990234375,1643.8704833984375,1644.3699951171875,2796
1643.449951171875,1645.0,1643.449951171875,1644.8800048828125,4081
1642.260009765625,1643.18994140625,1642.260009765625,1643.18994140625,2071
1642.6800537109375,1642.6800537109375,1642.239990234375,1642.300048828125,1136
1642.5260009765625,1642.5260009765625,1641.3299560546875,1641.6199951171875,3119
1642.06005859375,1642.8199462890625,1641.300048828125,1642.8199462890625,2571
1643.010009765625,1643.010009765625,1642.0699462890625,1642.0799560546875,4276
1640.2900390625,1642.06005859375,1640.2900390625,1641.9150390625,2701
1641.49365234375,1641.52001953125,1640.7540283203125,1641.280029296875,4509
1642.0,1642.4300537109375,1640.949951171875,1641.81005859375,6775
1642.31005859375,1642.4200439453125,1642.0,1642.1800537109375,2931
1642.0,1642.27001953125,1641.65380859375,1642.1700439453125,3056
1642.9549560546875,1642.9549560546875,1641.628662109375,1641.628662109375,2320
1644.739990234375,1644.739990234375,1642.85009765625,1642.85009765625,2791
1643.77001953125,1644.64501953125,1643.77001953125,1644.64501953125,1085
1644.3499755859375,1644.7349853515625,1644.06494140625,1644.7349853515625,1052
1645.4000244140625,1645.4000244140625,1644.030029296875,1644.17236328125,2660
1643.949951171875,1645.0,1643.949951171875,1644.6700439453125,3113
1644.0,1644.9200439453125,1643.760009765625,1644.9200439453125,2690
1642.566162109375,1643.7099609375,1642.566162109375,1643.5426025390625,1959
1643.2552490234375,1643.3099365234375,1641.449951171875,1642.44091796875,3370
1643.7099609375,1643.7099609375,1643.7099609375,1643.7099609375,703
1642.0,1642.885009765625,1642.0,1642.885009765625,1548
1642.4000244140625,1642.639892578125,1641.4599609375,1641.97998046875,2639
1643.7601318359375,1644.8699951171875,1642.3104248046875,1642.3104248046875,5925
1643.75,1644.5,1643.6075439453125,1644.5,2139
1642.760009765625,1643.5450439453125,1641.4500732421875,1643.5450439453125,1892
1642.5999755859375,1642.5999755859375,1641.449951171875,1642.0,1584
1642.739990234375,1642.8900146484375,1641.9300537109375,1642.0,3525
1642.7398681640625,1642.7398681640625,1642.7398681640625,1642.7398681640625,712
1641.4400634765625,1643.18994140625,1641.4400634765625,1642.3050537109375,1071
1641.7099609375,1642.050048828125,1641.7099609375,1642.050048828125,2002
1640.8912353515625,1641.760009765625,1640.8912353515625,1641.760009765625,989
1643.199951171875,1643.6600341796875,1641.27001953125,1641.27001953125,5728
1642.780029296875,1643.6298828125,1642.780029296875,1643.6298828125,410
1641.56005859375,1643.6298828125,1641.56005859375,1643.6298828125,1811
1642.7498779296875,1643.349853515625,1641.27001953125,1641.27001953125,3385
1643.3900146484375,1643.3900146484375,1641.5,1642.0,4251
1643.760009765625,1643.885009765625,1643.4000244140625,1643.4000244140625,783
1643.2099609375,1643.3299560546875,1643.2099609375,1643.3299560546875,677
1642.4549560546875,1642.4549560546875,1641.989990234375,1642.0,1512
1643.1300048828125,1643.1700439453125,1642.5572509765625,1642.5572509765625,1204
1642.4300537109375,1644.1500244140625,1642.4100341796875,1643.6533203125,4038
1642.94580078125,1644.1650390625,1642.94580078125,1643.02001953125,2900
1641.989990234375,1642.8299560546875,1641.75,1642.4000244140625,2064
1642.0,1642.7799072265625,1641.5050048828125,1642.1800537109375,4243
1641.2049560546875,1642.9200439453125,1640.6500244140625,1642.5250244140625,5040
1640.7110595703125,1642.1199951171875,1640.6700439453125,1641.5909423828125,1669
1641.1800537109375,1641.8199462890625,1640.72998046875,1641.280029296875,2089
1643.199951171875,1643.199951171875,1641.86962890625,1641.86962890625,2547
1644.3399658203125,1644.3399658203125,1644.300048828125,1644.300048828125,719
1644.324951171875,1644.7449951171875,1644.324951171875,1644.7449951171875,699
1642.8900146484375,1643.97998046875,1642.8900146484375,1643.0999755859375,3219
1642.719970703125,1642.719970703125,1642.719970703125,1642.719970703125,1078
1645.760009765625,1646.1700439453125,1644.719970703125,1644.719970703125,8960
1645.010009765625,1645.9100341796875,1645.010009765625,1645.199951171875,3035
1645.5999755859375,1645.760009765625,1645.1099853515625,1645.1099853515625,804
1644.0400390625,1644.9898681640625,1644.0400390625,1644.9898681640625,1963
1644.6199951171875,1644.6800537109375,1643.530029296875,1643.530029296875,1783
1643.699951171875,1644.7225341796875,1643.699951171875,1644.5400390625,2274
1645.8199462890625,1646.4150390625,1643.5,1643.5,5057
1646.3525390625,1647.4599609375,1645.760009765625,1645.8199462890625,6640
1646.199951171875,1646.5789794921875,1646.1800537109375,1646.5789794921875,1550
1646.72998046875,1647.3399658203125,1645.6099853515625,1645.6650390625,4132
1645.419921875,1646.260009765625,1644.880126953125,1646.260009765625,2444
1643.9200439453125,1645.52001953125,1643.8289794921875,1644.9849853515625,3343
1643.8599853515625,1644.27001953125,1642.7200927734375,1643.4300537109375,2765
1642.5849609375,1644.447509765625,1642.5849609375,1644.3499755859375,3703
1642.207275390625,1642.74755859375,1642.1400146484375,1642.7149658203125,2611
1642.550048828125,1643.5599365234375,1642.1700439453125,1642.1700439453125,2661
1640.675048828125,1642.550048828125,1640.675048828125,1642.1400146484375,1964
1640.6800537109375,1641.4932861328125,1640.0,1640.67724609375,3271
1641.494873046875,1642.77001953125,1641.494873046875,1642.77001953125,1746
1640.68505859375,1641.760009765625,1640.2900390625,1640.2900390625,1759
1639.925048828125,1640.5,1638.6650390625,1640.5,2556
1638.6700439453125,1639.989990234375,1638.6700439453125,1639.989990234375,1937
1640.3499755859375,1641.22998046875,1639.6300048828125,1639.89501953125,3507
1642.8299560546875,1642.8299560546875,1640.155029296875,1641.2298583984375,2530
1643.832763671875,1645.449951171875,1643.074951171875,1643.074951171875,5981
1643.97998046875,1644.8599853515625,1643.780029296875,1644.8399658203125,4778
1641.0775146484375,1643.3798828125,1641.0775146484375,1643.3399658203125,2935
1639.2249755859375,1640.8499755859375,1639.2249755859375,1640.81005859375,3002
1638.969970703125,1640.735595703125,1638.969970703125,1639.3878173828125,1883
1639.1600341796875,1639.5699462890625,1638.3800048828125,1639.0799560546875,3365
1641.8800048828125,1641.8800048828125,1639.3046875,1639.3046875,1750
1641.969970703125,1642.094970703125,1641.969970703125,1641.9849853515625,657
1641.5955810546875,1643.022705078125,1640.2200927734375,1642.111328125,3093
1642.1500244140625,1643.0400390625,1640.6898193359375,1641.550048828125,4323
1643.010009765625,1643.050048828125,1642.7550048828125,1642.8699951171875,2345
